"K_basis_1","K_basis_2","K_basis_3","K_basis_4","K_basis_5","K_basis_6","K_basis_7","K_basis_8","K_basis_9","K_basis_10","K_basis_11","K_basis_12","K_basis_13","K_basis_14","K_basis_15"
-0.3545898,0.01480552,-0.02102884,0.00939322,-0.0009010579,-0.001879467,0.0004381298,6.100558e-05,0.001230961,-2.607297e-05,0.0001346476,-0.0004043715,-0.0002041545,-2.31281e-05,-3.543105e-05
-0.3864321,0.01637375,-0.02086007,0.008503855,-0.001081602,-0.001943144,0.0006727058,-2.126804e-05,0.001256867,-3.599917e-05,0.0001202678,-0.0003899131,-0.0002094497,-3.218603e-05,-3.965649e-05
-0.4188481,0.01752288,-0.02049774,0.007614129,-0.001205049,-0.002006479,0.0008934226,-8.61072e-05,0.001270748,-4.047769e-05,9.699369e-05,-0.0003878739,-0.0002093628,-3.62827e-05,-3.143392e-05
-0.4516142,0.01837023,-0.01989926,0.006713854,-0.001341916,-0.002032147,0.001088625,-0.00014065,0.001283062,-4.871908e-05,0.0001034082,-0.0003650801,-0.0002108034,-4.333123e-05,-3.981744e-05
-0.4848212,0.01880024,-0.01912613,0.005823494,-0.001423087,-0.002064574,0.00124091,-0.0001615117,0.001275999,-6.449555e-05,7.627036e-05,-0.0003686298,-0.0002132615,-3.880127e-05,-1.961254e-05
-0.5182657,0.01887969,-0.01812872,0.004946636,-0.001504685,-0.002022472,0.001366727,-0.0002094946,0.001268059,-8.118157e-05,0.0001209603,-0.0003301576,-0.0002122868,-4.281394e-05,-4.232961e-05
-0.5520804,0.01856369,-0.01700891,0.004075524,-0.001555196,-0.002028633,0.001425377,-0.0001712674,0.001235444,-8.633887e-05,6.556484e-05,-0.0003544621,-0.0002136083,-3.269852e-05,1.621773e-06
-0.5861839,0.01789956,-0.015663,0.00325296,-0.001571212,-0.001869446,0.001476951,-0.0002519674,0.001200793,-0.0001125796,0.0001896109,-0.0002710397,-0.0001992399,-4.299245e-05,-6.051251e-05
-0.6206152,0.01689623,-0.01429355,0.002410887,-0.001576593,-0.001895733,0.0013879,-9.345557e-05,0.001135564,-0.0001057202,1.637318e-05,-0.00036621,-0.0002329215,-2.087488e-05,6.742825e-05
-0.6553274,0.01568119,-0.01262847,0.001353679,-0.001726984,-0.001891037,0.0012968,-7.051791e-05,0.001003109,-0.0001665676,-6.095744e-05,-0.0003768701,-6.277255e-05,4.876257e-05,8.979633e-05
-0.6901446,0.01368826,-0.01109227,0.001522625,-0.001146917,-0.00104214,0.001365504,-0.0007534067,0.001107946,-0.0001621941,0.0007775152,0.0002782281,-0.0003147124,-3.816946e-05,-0.0004671755
-0.7226668,0.01221739,-0.009504167,0.0009315218,-0.000888388,-0.001084648,0.001068072,-0.0001389021,0.0008986661,-0.0001107133,0.0002213947,-0.0001939202,-0.0002304401,-2.382562e-05,5.566147e-06
-0.7497692,0.01015799,-0.00782626,0.001081993,-0.0002518889,-0.0008203922,0.0008705309,-3.510771e-05,0.0007300326,-0.0001147209,0.0001814753,-0.0002004343,-7.112717e-05,-3.891891e-05,-8.689083e-06
-0.7797122,0.007724789,-0.006140518,0.001249619,0.0003300838,-0.0005752377,0.0005250061,3.238559e-05,0.0006093967,-9.774126e-05,0.0001726973,-0.0001113431,-0.0001174444,-2.647472e-05,-2.966764e-05
-0.8090945,0.005213233,-0.004430334,0.001148203,0.0007846138,-0.0004010072,0.0002351507,0.0001604364,0.0004379703,-8.265217e-05,0.0001496744,-9.892777e-05,-5.370738e-05,-2.620362e-05,-1.799221e-05
-0.8382799,0.002590372,-0.002733015,0.001108042,0.001231677,-0.0002074944,-9.945933e-05,0.0002562703,0.0002813508,-6.489519e-05,0.0001531932,-3.892094e-05,-4.714042e-05,-2.227258e-05,-2.760278e-05
-0.8672478,-6.000151e-05,-0.001036633,0.001023704,0.001656144,-3.06254e-05,-0.0004327746,0.0003689956,0.0001144458,-4.419917e-05,0.0001448469,2.856535e-06,-1.930839e-05,-2.054082e-05,-2.692547e-05
-0.8962039,-0.002700814,0.0006560403,0.000931344,0.002076649,0.0001414458,-0.0007636783,0.0004820714,-5.293599e-05,-2.392056e-05,0.0001356082,4.339968e-05,1.028511e-05,-1.819992e-05,-2.535287e-05
-0.9253513,-0.005302187,0.002340594,0.0008694322,0.002517129,0.0003246853,-0.001094549,0.0005735117,-0.0002063128,-5.847899e-06,0.0001370564,0.0001033135,1.451547e-05,-1.300449e-05,-3.522259e-05
-0.9546737,-0.007773913,0.004031515,0.0007264556,0.002954975,0.0004792116,-0.001374448,0.0006971709,-0.0003762192,8.19077e-06,0.0001114057,0.0001135522,8.031479e-05,-1.020469e-05,-2.228288e-05
-0.9845407,-0.01015612,0.005688849,0.0008412308,0.003520258,0.0007031802,-0.001708132,0.0007531752,-0.0004909263,2.508574e-05,9.577733e-05,0.0002010416,3.069109e-05,5.442679e-06,-4.241647e-05
-1.011564,-0.01214289,0.007329977,0.0009541989,0.004155741,0.0009573681,-0.0018821,0.0008402536,-0.0006586393,2.138918e-05,6.125638e-05,0.0001946752,0.0001960531,-6.53929e-06,-5.774436e-05
-1.04419,-0.01352571,0.008892481,0.0003516757,0.004429052,0.0009323966,-0.002141231,0.001425248,-0.000866443,7.270607e-05,-0.0004881774,-0.0002728114,0.000287569,5.807765e-06,0.0004054693
-1.079079,-0.01541331,0.01035975,0.000522665,0.005030986,0.001756702,-0.002072493,0.0007429102,-0.0007449503,8.484613e-05,0.0003049539,0.0003661363,6.803948e-06,-6.982245e-05,-0.0001267066
-1.113832,-0.01649231,0.01198312,-0.0005730309,0.004889049,0.001764328,-0.002124642,0.0007262165,-0.0008820993,2.182191e-05,0.0002291226,0.0003598807,0.0001984966,7.567707e-06,-0.0001115101
-1.148254,-0.01737436,0.01327887,-0.001419085,0.004906795,0.001760933,-0.002180454,0.0008342868,-0.0009363731,3.285162e-05,7.236349e-05,0.0002818842,0.0001572157,2.98214e-05,6.394676e-07
-1.182292,-0.01789919,0.01454168,-0.002297009,0.004887888,0.00190981,-0.002108778,0.0007295864,-0.0009690454,1.147417e-05,0.0001702464,0.0003529089,0.0001764764,2.71998e-05,-5.112853e-05
-1.21598,-0.01808596,0.01555957,-0.003202389,0.004841166,0.001917807,-0.002026551,0.0007209856,-0.0009936969,1.234058e-05,0.0001171329,0.0003360938,0.0001735352,3.919395e-05,-1.566761e-05
-1.249228,-0.01787007,0.01643654,-0.004137944,0.004750085,0.00196088,-0.001885559,0.0006367632,-0.0009973689,3.617324e-06,0.0001427147,0.0003671921,0.0001771964,4.029496e-05,-3.419707e-05
-1.282166,-0.01731269,0.0170715,-0.005080862,0.004657087,0.001941906,-0.001719229,0.0005689297,-0.0009974707,-2.857785e-06,0.0001088656,0.0003642468,0.0001760392,4.708603e-05,-1.873489e-05
-1.314578,-0.01633691,0.01751008,-0.006045653,0.004501143,0.001927962,-0.001514588,0.0004695025,-0.0009794026,-7.993185e-07,9.85172e-05,0.0003803374,0.0001774982,4.430124e-05,-2.591855e-05
-1.346551,-0.01507272,0.01769625,-0.006997927,0.00435252,0.001883078,-0.00128809,0.0003551556,-0.0009581571,6.312371e-06,6.417606e-05,0.0003793432,0.0001796314,4.296306e-05,-2.031605e-05
-1.377852,-0.01339683,0.01766864,-0.007967962,0.004135224,0.001834009,-0.001051965,0.0002254049,-0.0009255743,8.956724e-06,3.328773e-05,0.0003850074,0.0001789756,3.723218e-05,-2.428242e-05
-1.408548,-0.01150429,0.01736564,-0.008890965,0.003935125,0.001795416,-0.0008000195,7.674411e-05,-0.0008860823,2.622286e-05,-7.296069e-06,0.0003806005,0.0001791577,2.758661e-05,-2.422195e-05
-1.438344,-0.009263473,0.01683548,-0.009812233,0.003652694,0.001756558,-0.0005529849,-7.507462e-05,-0.0008336818,4.36081e-05,-4.539545e-05,0.0003775185,0.0001785639,1.879527e-05,-2.783536e-05
-1.467393,-0.006886666,0.01604718,-0.01065733,0.003402012,0.00174246,-0.0003106554,-0.0002491815,-0.00077378,6.973462e-05,-8.635002e-05,0.0003677689,0.0001793669,5.170549e-06,-2.384995e-05
-1.495307,-0.004261077,0.01507419,-0.01148138,0.003067644,0.001741316,-9.117365e-05,-0.0004158545,-0.0006995975,9.347396e-05,-0.0001218471,0.0003551878,0.0001776318,-8.771667e-06,-2.480365e-05
-1.522354,-0.001620968,0.01387214,-0.01220419,0.002756008,0.001782654,0.0001313679,-0.0005912553,-0.0006162968,0.0001383588,-0.0001602293,0.0003367263,0.0001755457,-2.633279e-05,-2.648536e-05
-1.548165,0.001188157,0.01254863,-0.0128933,0.002368599,0.001843415,0.0003034101,-0.0007524852,-0.0005186386,0.0001662321,-0.0001887812,0.0003156642,0.0001671976,-4.404501e-05,-2.144434e-05
-1.572977,0.003863915,0.01107673,-0.01344561,0.002013764,0.001945169,0.0004751599,-0.0009104773,-0.0004132993,0.0002174916,-0.0002148427,0.0002906672,0.0001668352,-6.419296e-05,-2.181605e-05
-1.596504,0.006611658,0.009565358,-0.01398585,0.001560617,0.002078617,0.0005845968,-0.001050915,-0.0002931837,0.0002453928,-0.0002266456,0.00026047,0.0001521934,-8.411451e-05,-1.663645e-05
-1.618966,0.009102088,0.007975854,-0.01436581,0.001161542,0.002251585,0.0006859187,-0.001182209,-0.0001650827,0.0002870325,-0.0002336359,0.0002291699,0.0001412152,-0.000103924,-9.793992e-06
-1.640093,0.0115606,0.00644185,-0.01474571,0.0006344985,0.002446159,0.0007213379,-0.001281169,-2.558963e-05,0.0003103732,-0.0002296584,0.0001969135,0.0001186257,-0.0001242696,-2.418248e-06
-1.660124,0.0136494,0.004888028,-0.0149648,0.0001736223,0.00265538,0.0007408621,-0.001369048,0.0001138518,0.0003403545,-0.0002165661,0.0001622365,9.848415e-05,-0.0001426316,6.521378e-06
-1.678764,0.01559468,0.003499809,-0.01521726,-0.0004335879,0.002854223,0.0006731749,-0.001417967,0.0002472276,0.0003438605,-0.0001962431,0.0001310597,6.526696e-05,-0.000158707,1.761824e-05
-1.696632,0.01700743,0.002174561,-0.01534274,-0.0009735224,0.003008154,0.0005829013,-0.001430722,0.0003753936,0.000356318,-0.0001637998,9.922721e-05,3.594617e-05,-0.0001712308,3.133214e-05
-1.71217,0.01805209,0.001057054,-0.01524887,-0.001496085,0.003119915,0.0003469471,-0.001388385,0.0004659922,0.0003405694,-0.0001378123,7.468821e-05,-1.437636e-06,-0.0001785678,4.548535e-05
-1.717441,0.01733753,5.438533e-05,-0.01432685,-0.001520575,0.003007024,0.0001515047,-0.001274342,0.0005048445,0.0003411215,-0.0001086412,5.6576e-05,-1.690799e-05,-0.000174286,5.207361e-05
-1.721307,0.01665842,-0.0007313883,-0.01356254,-0.001658287,0.002829643,-4.379338e-05,-0.001151006,0.0005297706,0.0003119172,-8.382384e-05,3.70076e-05,-3.563627e-05,-0.0001635596,5.662292e-05
-1.723286,0.01562329,-0.001633262,-0.01251237,-0.001535427,0.00263926,-0.0001168637,-0.001069279,0.000553666,0.000306282,-6.1108e-05,1.647303e-05,-3.982221e-05,-0.0001530977,5.511465e-05
-1.724056,0.01458316,-0.002369043,-0.01147224,-0.001434322,0.002378286,-0.0002348343,-0.0009625561,0.0005575989,0.0002752957,-4.728192e-05,-4.760561e-06,-4.659698e-05,-0.0001380698,5.222172e-05
-1.723913,0.0132123,-0.003146412,-0.01021869,-0.001110639,0.002079442,-0.0002523537,-0.0008830064,0.0005551375,0.0002593161,-3.710063e-05,-2.744577e-05,-4.006407e-05,-0.0001211476,4.534011e-05
-1.722978,0.011874,-0.003793869,-0.009049089,-0.0008557662,0.001681889,-0.0003070334,-0.0007775451,0.0005343109,0.00022055,-3.377145e-05,-5.033899e-05,-3.692392e-05,-9.948428e-05,3.870457e-05
-1.721712,0.01031346,-0.004474267,-0.007686621,-0.0004068096,0.0012681,-0.0002768295,-0.0006962026,0.0005096867,0.0001912476,-3.294379e-05,-7.36504e-05,-2.347996e-05,-7.520411e-05,3.006127e-05
-1.720138,0.008825233,-0.00506745,-0.006424507,-4.39439e-05,0.0007592959,-0.0002785621,-0.0005889976,0.0004732367,0.0001408413,-3.520273e-05,-9.764203e-05,-1.486667e-05,-4.725999e-05,2.262734e-05
-1.718857,0.007229187,-0.005667769,-0.004952492,0.000507254,0.0002880754,-0.0002199164,-0.0005028645,0.0004366396,9.738245e-05,-4.031671e-05,-0.0001206368,2.942609e-06,-1.638289e-05,1.549835e-05
-1.718078,0.005715233,-0.006196557,-0.003494225,0.00102336,-0.0002308294,-0.0001867002,-0.0003942011,0.0003971503,4.0702e-05,-5.099602e-05,-0.0001473524,1.973961e-05,1.620454e-05,9.958021e-06
-1.718568,0.004138953,-0.006562503,-0.001679036,0.001768917,-0.0005729495,-0.0001939542,-0.0003068183,0.0003495787,-2.674023e-07,-7.730877e-05,-0.0001615112,4.585667e-05,4.550119e-05,7.18049e-06
-0.001941629,-0.0009552996,0.0002300911,0.001747499,0.0006846145,0.0001313488,-0.0002730417,5.448179e-05,-5.55925e-05,-2.757238e-05,5.038594e-06,3.070017e-05,-4.851527e-06,9.95952e-06,-3.622123e-06
-0.003414702,-0.002618804,7.241959e-05,0.003783102,0.00157565,-9.050164e-05,-0.0003912061,0.0001563745,-9.634828e-05,-7.086093e-05,2.100053e-05,2.138247e-05,6.134619e-07,3.260864e-05,-1.261075e-05
-0.003375501,-0.004243593,-0.0003658215,0.005668408,0.002467382,-0.000390627,-0.000390893,0.000228877,-0.0001282516,-0.0001099514,5.289815e-05,8.625177e-06,4.796565e-06,5.915359e-05,-2.299898e-05
-0.00267462,-0.005726328,-0.0008324132,0.007373157,0.003185337,-0.0007457594,-0.0004388117,0.0003161712,-0.0001660694,-0.0001593147,8.881094e-05,-2.654774e-06,-6.161882e-07,8.625932e-05,-3.270983e-05
-0.001939768,-0.007262479,-0.001472222,0.00908719,0.003961423,-0.001070323,-0.0004207745,0.0003711447,-0.0001959472,-0.0001852885,0.0001266471,-1.380455e-05,5.026858e-07,0.000110982,-4.364584e-05
-0.001551575,-0.008557037,-0.002058017,0.01058333,0.004520887,-0.001392681,-0.0004923932,0.000454159,-0.0002276522,-0.0002211687,0.0001594699,-2.5813e-05,-5.303168e-06,0.0001342966,-5.2942e-05
-0.001761312,-0.009908637,-0.002834238,0.01211565,0.005139952,-0.001661428,-0.000491855,0.0005054675,-0.0002446522,-0.000225022,0.0001938364,-3.869812e-05,-1.939396e-06,0.0001542994,-6.318476e-05
-0.003036205,-0.01093463,-0.00348948,0.01341828,0.005511394,-0.0018861,-0.0006117408,0.0005930562,-0.0002613053,-0.0002467853,0.0002225385,-5.167979e-05,-8.350151e-06,0.0001727957,-7.038708e-05
-0.005173592,-0.01201307,-0.004377303,0.01472102,0.005921608,-0.002079768,-0.0006376061,0.0006519331,-0.0002556618,-0.0002310892,0.0002566199,-6.682499e-05,-4.676522e-06,0.0001875223,-7.840825e-05
-0.008997527,-0.01274418,-0.00507087,0.01575046,0.006030723,-0.002213448,-0.0008122168,0.00075189,-0.0002523618,-0.0002433181,0.0002856085,-7.933256e-05,-1.667462e-05,0.0002010311,-8.141395e-05
-0.01451272,-0.01355672,-0.005949121,0.01669208,0.006143859,-0.002368269,-0.0009004,0.0008447487,-0.0002270043,-0.0002189141,0.0003204692,-9.591582e-05,-1.693843e-05,0.0002120151,-8.392123e-05
-0.02215651,-0.01413536,-0.006597316,0.01749501,0.00603664,-0.002467747,-0.001184134,0.0009935218,-0.0002092415,-0.0002316671,0.0003528789,-0.0001079656,-3.748258e-05,0.0002192802,-8.093468e-05
-0.03782288,-0.01342095,-0.007958168,0.01743808,0.005432661,-0.00237354,-0.001304944,0.001015596,-0.0001073905,-0.0002111402,0.000370966,-0.0001327481,-5.696368e-05,0.000211994,-7.466408e-05
-0.05626229,-0.01199259,-0.00915141,0.01700498,0.004608865,-0.00219212,-0.001421225,0.00101147,1.813844e-05,-0.0002193119,0.00038922,-0.0001637278,-8.672801e-05,0.0002000194,-6.760755e-05
-0.07584905,-0.010346,-0.010584,0.01671204,0.003963536,-0.001954709,-0.001403832,0.0009649601,0.0001632375,-0.0001799591,0.000396927,-0.0001914777,-9.775159e-05,0.0001833891,-6.379305e-05
-0.09676602,-0.008243369,-0.01194422,0.0162713,0.003258523,-0.001700549,-0.001392522,0.0009115313,0.0003114671,-0.0001650445,0.0003964826,-0.0002220173,-0.0001159427,0.0001652025,-6.290135e-05
-0.1190798,-0.006049819,-0.01339007,0.01587804,0.002713815,-0.0014594,-0.001284801,0.0008236701,0.0004582146,-0.0001168251,0.0003884752,-0.0002479007,-0.0001239447,0.0001447475,-6.505311e-05
-0.1425697,-0.003517508,-0.01474508,0.01533941,0.002121518,-0.001254394,-0.001184517,0.000736808,0.0005987208,-9.582771e-05,0.0003724406,-0.0002758608,-0.0001315146,0.0001291876,-6.311934e-05
-0.1673906,-0.0009836432,-0.01610636,0.01481341,0.001658417,-0.001078837,-0.001007908,0.0006279124,0.0007271796,-4.62349e-05,0.0003486187,-0.0002968409,-0.0001327188,0.0001055813,-6.575676e-05
-0.1931638,0.001743821,-0.01731517,0.0141727,0.001174634,-0.0009671337,-0.0008367653,0.0005200573,0.0008414142,-2.806093e-05,0.0003169538,-0.0003172707,-0.0001354723,8.914952e-05,-6.320323e-05
-0.2201706,0.004380409,-0.01844803,0.01352805,0.0008166513,-0.0008927868,-0.0006151586,0.0003987922,0.0009322919,1.370343e-05,0.0002814823,-0.000329679,-0.0001341534,7.264191e-05,-6.951194e-05
-0.2479883,0.007060263,-0.01937648,0.01276916,0.0004263617,-0.0008705929,-0.0003949675,0.0002834654,0.00101818,3.05953e-05,0.0002457531,-0.0003442532,-0.0001397693,5.674607e-05,-6.808679e-05
-0.2768416,0.009520064,-0.02013557,0.01201116,0.0001453517,-0.0008910275,-0.0001400749,0.0001633013,0.00108376,5.288197e-05,0.0002028013,-0.0003466962,-0.000133993,4.267461e-05,-7.074384e-05
-0.3063754,0.01189897,-0.02065799,0.01115421,-0.0001615731,-0.0009505589,0.0001005738,5.702667e-05,0.001135376,5.403793e-05,0.0001668001,-0.0003538012,-0.0001381754,3.166491e-05,-6.753995e-05
-0.3367707,0.01396149,-0.02096903,0.0103189,-0.000364671,-0.001034807,0.000361703,-4.849671e-05,0.001176694,6.357595e-05,0.0001335157,-0.0003478108,-0.0001354729,2.211695e-05,-6.449204e-05
-0.3676478,0.01581166,-0.02101258,0.009404602,-0.0005961431,-0.001140974,0.0005969409,-0.0001299614,0.001203773,5.183875e-05,0.0001009193,-0.0003477779,-0.0001370449,1.688608e-05,-6.164244e-05
-0.3991879,0.0172742,-0.02084973,0.008518882,-0.0007515584,-0.001240566,0.0008419289,-0.0002061536,0.001223234,5.122111e-05,8.001778e-05,-0.0003411751,-0.0001425871,7.465734e-06,-6.511922e-05
-0.4310681,0.01845796,-0.02042919,0.007593401,-0.000923199,-0.001340331,0.001051153,-0.0002608495,0.001240345,3.090678e-05,5.711387e-05,-0.0003364197,-0.0001416752,6.626789e-06,-5.098018e-05
-0.4633964,0.0191938,-0.01980406,0.006697811,-0.001021691,-0.001434427,0.001237809,-0.0003045946,0.001237766,1.965289e-05,5.486492e-05,-0.0003226947,-0.00014591,-1.370366e-06,-5.731257e-05
-0.4959785,0.01961362,-0.01895615,0.00575877,-0.001160729,-0.001513971,0.001375401,-0.0003182105,0.001234841,-6.593309e-06,4.636664e-05,-0.0003222338,-0.0001435331,1.242282e-06,-3.769723e-05
-0.5288607,0.01957992,-0.01796346,0.004908413,-0.001215738,-0.001546352,0.001494678,-0.0003321234,0.001223688,-1.747865e-05,6.249966e-05,-0.000302376,-0.0001586341,-4.753651e-06,-4.343422e-05
-0.5619896,0.01923243,-0.01673844,0.003971583,-0.00131955,-0.001586034,0.001536645,-0.0003152274,0.001182753,-4.736919e-05,5.760689e-05,-0.0003064959,-0.0001425068,2.997795e-06,-2.345367e-05
-0.5953268,0.01843595,-0.01544756,0.003193985,-0.001317117,-0.001548875,0.001556458,-0.0003053416,0.001166229,-5.537276e-05,9.480241e-05,-0.0002738851,-0.0001819421,-3.939548e-06,-2.697435e-05
-0.6290635,0.01739296,-0.0138993,0.002239995,-0.001420325,-0.001507112,0.001510065,-0.0002713384,0.001083163,-9.498402e-05,0.0001102148,-0.0002771942,-0.0001109679,7.728957e-06,-1.492635e-05
-0.6626814,0.01599239,-0.01250576,0.001264277,-0.00153018,-0.00192872,0.001193626,0.0002126352,0.001010005,-7.166624e-05,-0.0005102026,-0.0006073829,-0.000231441,7.672064e-05,0.0003780341
-0.6967387,0.01416843,-0.010726,0.001136667,-0.001041142,-0.0009854663,0.001350718,-0.0002544479,0.001014799,-7.460349e-05,0.0003611053,-0.0001636222,-0.0002088098,-0.0001243389,-0.0001109211
-0.7280265,0.01249335,-0.008920991,0.0005390458,-0.0008557212,-0.0008094075,0.00121143,-0.0001037802,0.0007951056,-0.0001151481,0.0003379942,-0.0002586553,4.585598e-05,-8.295593e-05,-3.014017e-05
-0.7537579,0.01025542,-0.00758957,0.000947749,-0.0002287316,-0.0008478721,0.0008112528,1.173582e-05,0.0007248036,-0.0001025418,9.160512e-05,-0.0002035387,-0.0001200331,-2.846514e-07,3.112223e-05
-0.7827248,0.007844964,-0.00589562,0.001052752,0.0003226123,-0.0005413593,0.0005375133,5.137748e-05,0.0005835411,-0.0001001789,0.0001731641,-0.0001161766,-6.471605e-05,-2.394447e-05,-3.855046e-05
-0.8109321,0.005280031,-0.004315267,0.001002273,0.0007643434,-0.00046151,0.0002248827,0.0002008416,0.00043132,-8.230766e-05,0.000114486,-0.000109532,-5.413616e-05,-1.194094e-05,-3.257277e-06
-0.8392322,0.002629803,-0.002654039,0.0009653697,0.001189483,-0.0002732625,-0.0001053873,0.0002887453,0.0002754627,-7.032227e-05,0.0001445091,-4.780179e-05,-3.471979e-05,-1.872239e-05,-2.48142e-05
-0.8672382,-5.400805e-05,-0.001028957,0.0009163763,0.001604067,-0.0001332652,-0.0004451259,0.0004074256,0.000115501,-5.150102e-05,0.0001354375,-1.000856e-05,-1.846026e-05,-1.845307e-05,-1.886877e-05
-0.8952278,-0.002737687,0.0005919882,0.0008668801,0.002019705,8.854932e-06,-0.0007824021,0.0005182522,-4.189625e-05,-3.253707e-05,0.0001325863,3.3488e-05,-5.152079e-06,-1.841056e-05,-1.812402e-05
-0.923503,-0.005368738,0.002245842,0.0008020794,0.00243285,0.0001810377,-0.001111261,0.0006116733,-0.0001988964,-2.094313e-05,0.0001511385,8.683376e-05,1.816713e-05,-2.281957e-05,-3.263219e-05
-0.9516648,-0.007920456,0.003814108,0.0007256526,0.002864585,0.0002540227,-0.001418324,0.0007449117,-0.0003458925,-3.570009e-06,9.88582e-05,0.0001022161,2.354201e-05,-9.380186e-06,-4.964612e-06
-0.9806003,-0.01028624,0.005497515,0.000769166,0.003393177,0.0005350605,-0.001686801,0.0007908187,-0.0004904047,-2.521032e-06,0.0001575039,0.0001724101,8.824017e-05,-2.801335e-05,-6.051405e-05
-1.006287,-0.01250475,0.006801285,0.001174315,0.004024219,0.0005061652,-0.002075859,0.0008654,-0.0005479734,1.051446e-05,-7.472791e-05,0.0002507597,-9.407724e-05,5.788664e-05,-1.703692e-05
-1.037649,-0.01404935,0.008574083,0.0005065643,0.004195077,0.0006606706,-0.002166394,0.0009862757,-0.0007694139,-3.53221e-05,-9.769351e-05,0.0001582561,0.0001807273,0.0001080322,5.629856e-05
-1.07172,-0.01571059,0.01027247,0.0003277407,0.004699916,0.001572739,-0.001977735,0.0005290006,-0.0007561007,-3.012841e-05,0.0007343034,0.0005681825,0.0001942183,-8.469443e-05,-0.0003995722
-1.10535,-0.01695062,0.01159556,-0.0006862684,0.004603945,0.001156055,-0.00224371,0.00096331,-0.0008227373,-6.015265e-06,0.0001178076,0.0002474153,7.489263e-05,-1.168964e-05,-1.811426e-05
